age,education,black,married,nodegree,re74,re75,re78,hispanic,sample,treat,educ_cat4,sample_id
24,14,0,0,0,10256.76171875,14632.306640625,20639.40625,0,CPS,0,3,2
24,14,0,0,0,4921.67822265625,5444.37109375,103.44085693359375,0,CPS,0,3,2
24,14,0,0,0,11034.5908203125,11894.9033203125,12538.509765625,0,CPS,0,3,2
24,14,0,0,0,12970.3466796875,16660.7421875,25564.669921875,0,CPS,0,3,2
24,14,0,0,0,11561.6337890625,8475.38671875,25564.669921875,0,CPS,0,3,2
24,14,0,0,0,11357.8701171875,4447.1611328125,8488.0615234375,0,CPS,0,3,2
23,12,0,0,0,15041.291015625,13479.3388671875,13332.048828125,0,CPS,0,2,2
23,12,0,0,0,20593.853515625,17427,25094.751953125,0,CPS,0,2,2
23,12,0,0,0,14028.3505859375,14895.4833984375,12324.2392578125,0,CPS,0,2,2
23,12,0,0,0,2423.613037109375,7526.51611328125,13680.79296875,0,CPS,0,2,2
23,12,0,0,0,10225.4130859375,5168.6611328125,23170.751953125,0,CPS,0,2,2
23,12,0,0,0,18099.70703125,12347.8544921875,20555.17578125,0,CPS,0,2,2
23,12,0,0,0,3221.03466796875,932.758056640625,0,0,CPS,0,2,2
23,12,0,0,0,975.71484375,1579.0645751953125,3010.129150390625,0,CPS,0,2,2
23,12,0,0,0,11994.6318359375,10546.7900390625,888.1136474609375,0,CPS,0,2,2
23,12,0,0,0,17511.92578125,15360.9677734375,17273.146484375,0,CPS,0,2,2
23,12,0,0,0,13258.3583984375,18356.177734375,23761.84375,0,CPS,0,2,2
23,12,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
23,12,0,0,0,19494.705078125,11381.0810546875,21478.755859375,0,CPS,0,2,2
23,12,0,0,0,0,0,0,0,CPS,0,2,2
23,12,0,0,0,1918.1221923828125,9374.12890625,0,0,CPS,0,2,2
23,12,0,0,0,8850.0078125,8235.4833984375,7880.7158203125,0,CPS,0,2,2
23,12,0,0,0,24114.65625,15547.1611328125,18316.419921875,0,CPS,0,2,2
23,12,0,0,0,4672.8515625,2588.806396484375,1918.089111328125,0,CPS,0,2,2
43,14,0,0,0,16330.4892578125,6967.935546875,428.54071044921875,0,CPS,0,3,2
22,14,0,0,0,7684.24462890625,5281.45166015625,6014.34716796875,1,CPS,0,3,2
28,9,0,0,1,7505.951171875,4896.5322265625,9919.978515625,0,CPS,0,1,2
27,13,0,0,0,0,0,0,0,CPS,0,3,2
27,13,0,0,0,18638.505859375,21140.12890625,23639.19140625,0,CPS,0,3,2
27,13,0,0,0,11726.2119140625,10066.9833984375,25564.669921875,0,CPS,0,3,2
27,13,0,0,0,23131.103515625,25243.548828125,25564.669921875,0,CPS,0,3,2
27,13,0,0,0,25862.322265625,14596.5,25564.669921875,0,CPS,0,3,2
26,14,0,0,0,20535.076171875,6092.4677734375,18524.78125,0,CPS,0,3,2
26,14,0,0,0,11361.7880859375,445.7903137207031,9328.8876953125,0,CPS,0,3,2
36,7,0,1,1,12492.28515625,12124.064453125,13507.8984375,1,CPS,0,1,2
27,11,0,0,1,22188.697265625,17088.62890625,25564.669921875,0,CPS,0,1,2
26,14,0,0,0,21700.83984375,21609.193359375,0,0,CPS,0,3,2
26,14,0,0,0,1579.1690673828125,0,0,0,CPS,0,3,2
26,14,0,0,0,1622.27294921875,230.9516143798828,0,0,CPS,0,3,2
26,14,0,0,0,22131.876953125,25243.548828125,25564.669921875,0,CPS,0,3,2
26,14,0,0,0,6301.001953125,11429.4189453125,24771.130859375,0,CPS,0,3,2
32,18,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
25,14,0,0,0,9947.197265625,1188.774169921875,0,0,CPS,0,3,2
25,14,0,0,0,1342.0977783203125,10265.7099609375,20872.888671875,0,CPS,0,3,2
25,14,0,0,0,25744.765625,24087,25564.669921875,0,CPS,0,3,2
25,14,0,0,0,16937.861328125,23241.966796875,25564.669921875,0,CPS,0,3,2
25,14,0,0,0,13095.7392578125,17536.208984375,15273.7822265625,0,CPS,0,3,2
25,14,0,0,0,22711.8203125,22207.162109375,25564.669921875,0,CPS,0,3,2
25,14,0,0,0,20425.35546875,19335.484375,25564.669921875,0,CPS,0,3,2
25,14,0,0,0,23266.29296875,22862.419921875,22343.2265625,0,CPS,0,3,2
25,14,0,0,0,7088.62744140625,16483.5,6500.51904296875,0,CPS,0,3,2
25,14,0,0,0,5460.4765625,9923.7578125,19022.7734375,0,CPS,0,3,2
25,14,0,0,0,1741.7882080078125,4504.45166015625,4858.76513671875,0,CPS,0,3,2
40,8,1,1,1,8834.333984375,15054.822265625,25564.669921875,0,CPS,0,1,2
24,13,0,0,0,2470.635498046875,4599.3388671875,13992.5927734375,0,CPS,0,3,2
24,13,0,0,0,1912.244384765625,4017.48388671875,18913.421875,0,CPS,0,3,2
24,13,0,0,0,3248.46435546875,1972.9354248046875,3886.4208984375,0,CPS,0,3,2
24,13,0,0,0,20830.923828125,25243.548828125,23903.705078125,0,CPS,0,3,2
24,13,0,0,0,11197.2099609375,11941.451171875,3406.15966796875,0,CPS,0,3,2
43,11,0,0,1,20141.263671875,24369.87109375,19176.45703125,0,CPS,0,1,2
27,12,0,0,0,23101.71484375,24693.919921875,25498.171875,0,CPS,0,2,2
27,12,0,0,0,17758.794921875,17342.85546875,17648.48828125,0,CPS,0,2,2
27,12,0,0,0,21888.9296875,25243.548828125,24777.041015625,0,CPS,0,2,2
27,12,0,0,0,9433.8701171875,10860.0966796875,6487.2197265625,0,CPS,0,2,2
27,12,0,0,0,23460.259765625,25243.548828125,25564.669921875,0,CPS,0,2,2
27,12,0,0,0,20362.66015625,7061.0322265625,25499.650390625,0,CPS,0,2,2
27,12,0,0,0,5078.41943359375,9866.4677734375,25564.669921875,0,CPS,0,2,2
27,12,0,0,0,16528.375,14755.8388671875,9158.94921875,0,CPS,0,2,2
27,12,0,0,0,21042.525390625,20773.11328125,23390.93359375,0,CPS,0,2,2
27,12,0,0,0,160.65988159179688,0,12174.9892578125,0,CPS,0,2,2
27,12,0,0,0,13607.1083984375,6608.08056640625,25564.669921875,0,CPS,0,2,2
27,12,0,0,0,20086.40234375,13592.12890625,0,0,CPS,0,2,2
27,12,0,0,0,25862.322265625,18359.7578125,25564.669921875,0,CPS,0,2,2
27,12,0,0,0,20783.90234375,1630.98388671875,9213.625,0,CPS,0,2,2
27,12,0,0,0,14204.6845703125,13713.87109375,23340.69140625,0,CPS,0,2,2
27,12,0,0,0,11589.0634765625,9481.548828125,16686.48828125,0,CPS,0,2,2
27,12,0,0,0,21395.193359375,17584.548828125,15804.2861328125,0,CPS,0,2,2
23,16,0,0,0,9175.24609375,14773.7421875,17050.009765625,1,CPS,0,4,2
27,10,0,0,1,6444.0283203125,0,1102.384033203125,0,CPS,0,1,2
26,13,0,0,0,0,3222.58056640625,0,0,CPS,0,3,2
26,13,0,0,0,8828.4560546875,2916.435546875,0,0,CPS,0,3,2
26,13,0,0,0,10015.771484375,1818.9677734375,13447.3115234375,0,CPS,0,3,2
26,13,0,0,0,58.77800369262695,50.129032135009766,31.032258987426758,0,CPS,0,3,2
26,13,0,0,0,10478.1591796875,0,18629.69921875,0,CPS,0,3,2
26,13,0,0,0,5838.615234375,4590.38720703125,7729.98779296875,0,CPS,0,3,2
26,13,0,0,0,1659.4990234375,12668.322265625,16398.33203125,0,CPS,0,3,2
26,13,0,0,0,14763.0751953125,19570.015625,23840.162109375,0,CPS,0,3,2
24,12,0,0,0,9382.9287109375,8126.2744140625,13400.0244140625,0,CPS,0,2,2
24,12,0,0,0,4598.3994140625,583.6451416015625,230.5253448486328,0,CPS,0,2,2
25,13,0,0,0,12200.3544921875,15237.435546875,15799.8525390625,0,CPS,0,3,2
25,13,0,0,0,14815.9755859375,17840.564453125,23479.59765625,0,CPS,0,3,2
25,13,0,0,0,18262.326171875,19571.806640625,16018.5556640625,0,CPS,0,3,2
25,13,0,0,0,11996.5908203125,14421.048828125,14124.1103515625,0,CPS,0,3,2
25,13,0,0,0,19161.62890625,20157.2421875,11644.4853515625,0,CPS,0,3,2
25,13,0,0,0,2682.236328125,0,10576.0888671875,0,CPS,0,3,2
25,13,0,0,0,20258.818359375,19765.162109375,23170.751953125,0,CPS,0,3,2
25,13,0,0,0,25713.41796875,25243.548828125,19.210445404052734,0,CPS,0,3,2
25,13,0,0,0,21228.65625,25243.548828125,14537.8740234375,0,CPS,0,3,2
24,10,0,0,1,15284.240234375,16202.4189453125,13218.2646484375,0,CPS,0,1,2
24,12,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
24,12,0,0,0,25862.322265625,10151.12890625,7623.59130859375,0,CPS,0,2,2
24,12,0,0,0,11116.8798828125,7320.62890625,11374.0615234375,0,CPS,0,2,2
24,12,0,0,0,4610.15478515625,7483.54833984375,18530.69140625,0,CPS,0,2,2
24,12,0,0,0,23536.671875,16184.5166015625,20145.845703125,0,CPS,0,2,2
24,12,0,0,0,10433.095703125,9943.451171875,11307.5634765625,0,CPS,0,2,2
24,12,0,0,0,10442.8916015625,4830.29052734375,2197.37939453125,0,CPS,0,2,2
24,12,0,0,0,18035.05078125,22654.7421875,23486.986328125,0,CPS,0,2,2
24,12,0,0,0,0,6126.48388671875,25564.669921875,0,CPS,0,2,2
24,12,0,0,0,22088.7734375,23413.837890625,25564.669921875,0,CPS,0,2,2
24,12,0,0,0,13340.6474609375,16098.5810546875,4997.67138671875,0,CPS,0,2,2
24,12,0,0,0,14388.85546875,17887.11328125,2840.1904296875,0,CPS,0,2,2
24,12,0,0,0,21718.47265625,8061.82275390625,19862.123046875,0,CPS,0,2,2
24,12,0,0,0,17043.662109375,9596.12890625,25564.669921875,0,CPS,0,2,2
24,12,0,0,0,13050.67578125,10818.9189453125,9025.9541015625,0,CPS,0,2,2
24,12,0,0,0,13340.6474609375,13398.7744140625,19198.623046875,0,CPS,0,2,2
24,12,0,0,0,15576.1708984375,15527.4677734375,15913.6376953125,0,CPS,0,2,2
24,12,0,0,0,20770.1875,7999.1611328125,13642.3720703125,0,CPS,0,2,2
24,12,0,0,0,13632.578125,8586.38671875,11014.9736328125,0,CPS,0,2,2
24,12,0,0,0,17353.2265625,6713.70947265625,4062.270263671875,0,CPS,0,2,2
24,12,0,0,0,5146.99365234375,5825.70947265625,14487.630859375,0,CPS,0,2,2
24,12,0,0,0,9414.27734375,7318.8388671875,0,0,CPS,0,2,2
24,12,0,0,0,12406.0771484375,12931.5,11254.365234375,0,CPS,0,2,2
24,12,0,0,0,24569.205078125,19140.337890625,82.752685546875,0,CPS,0,2,2
24,12,0,0,0,9157.61328125,2664,19825.1796875,0,CPS,0,2,2
24,12,0,0,0,5819.0224609375,0,0,0,CPS,0,2,2
24,12,0,0,0,14878.671875,6013.693359375,11773.0478515625,0,CPS,0,2,2
24,12,0,0,0,18785.44921875,21150.87109375,15196.9404296875,0,CPS,0,2,2
22,5,0,0,1,5131.31982421875,4482.9677734375,5291.73876953125,0,CPS,0,1,2
22,12,0,0,0,6604.6884765625,11091.048828125,10078.095703125,1,CPS,0,2,2
22,12,0,0,0,387.934814453125,11094.62890625,14911.7392578125,1,CPS,0,2,2
38,8,0,0,1,7605.87353515625,6860.51611328125,7941.302734375,0,CPS,0,1,2
26,12,0,0,0,6792.77783203125,11067.7744140625,17500.716796875,0,CPS,0,2,2
26,12,0,0,0,2768.444091796875,3731.0322265625,0,0,CPS,0,2,2
26,12,0,0,0,5217.52734375,3174.241943359375,25564.669921875,0,CPS,0,2,2
25,12,0,0,0,11085.53125,8880,21950.150390625,0,CPS,0,2,2
25,12,0,0,0,15785.8125,18880.7421875,8607.7568359375,0,CPS,0,2,2
26,12,0,0,0,11751.6826171875,3886.790283203125,0,0,CPS,0,2,2
26,12,0,0,0,8844.1298828125,13160.6611328125,1925.477783203125,0,CPS,0,2,2
26,12,0,0,0,0,1972.9354248046875,0,0,CPS,0,2,2
26,12,0,0,0,190.0488739013672,0,0,0,CPS,0,2,2
26,12,0,0,0,25119.759765625,25243.548828125,18619.35546875,0,CPS,0,2,2
26,12,0,0,0,25862.322265625,25243.548828125,8686.0771484375,0,CPS,0,2,2
26,12,0,0,0,16161.9921875,14526.677734375,11975.49609375,0,CPS,0,2,2
26,12,0,0,0,12611.80078125,12888.5322265625,16667.27734375,0,CPS,0,2,2
26,12,0,0,0,19042.11328125,17117.2734375,16996.810546875,0,CPS,0,2,2
26,12,0,0,0,25862.322265625,22722.7734375,25564.669921875,0,CPS,0,2,2
26,12,0,0,0,19420.251953125,22242.966796875,25564.669921875,0,CPS,0,2,2
26,12,0,0,0,16385.34765625,12466.0166015625,14780.2216796875,0,CPS,0,2,2
26,12,0,0,0,18160.443359375,17700.919921875,18214.45703125,0,CPS,0,2,2
26,12,0,0,0,6197.1611328125,6047.70947265625,0,0,CPS,0,2,2
26,12,0,0,0,0,1613.0806884765625,5937.50537109375,0,CPS,0,2,2
26,12,0,0,0,23258.45703125,16154.0810546875,21613.228515625,0,CPS,0,2,2
26,12,0,0,0,12084.7578125,12292.3544921875,9806.193359375,0,CPS,0,2,2
26,12,0,0,0,0,0,0,0,CPS,0,2,2
26,12,0,0,0,4265.32373046875,13891.11328125,10527.32421875,0,CPS,0,2,2
26,12,0,0,0,25862.322265625,12686.2255859375,25564.669921875,0,CPS,0,2,2
26,12,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
26,12,0,0,0,18295.6328125,18549.533203125,17652.921875,0,CPS,0,2,2
26,12,0,0,0,12588.2890625,12439.1611328125,12640.47265625,0,CPS,0,2,2
26,12,0,0,0,18744.3046875,20169.7734375,13125.1669921875,0,CPS,0,2,2
26,12,0,0,0,19073.462890625,21609.193359375,24039.65625,0,CPS,0,2,2
26,12,0,0,0,12460.9365234375,13964.5166015625,1671.3087158203125,0,CPS,0,2,2
35,12,0,1,0,0,2286.241943359375,923.5791015625,0,CPS,0,2,2
25,12,0,0,0,11216.802734375,12428.4189453125,14945.7265625,0,CPS,0,2,2
25,12,0,0,0,16649.849609375,16859.466796875,21490.578125,0,CPS,0,2,2
25,12,0,0,0,18125.177734375,15765.5810546875,9617.044921875,0,CPS,0,2,2
25,12,0,0,0,7263.001953125,10305.0966796875,10542.1015625,0,CPS,0,2,2
25,12,0,0,0,11728.1708984375,19041.87109375,22910.671875,0,CPS,0,2,2
25,12,0,0,0,5866.044921875,6103.20947265625,13804.921875,0,CPS,0,2,2
25,12,0,0,0,11118.8388671875,13529.4677734375,14177.30859375,0,CPS,0,2,2
25,12,0,0,0,12259.1328125,9955.9833984375,14993.013671875,0,CPS,0,2,2
25,12,0,0,0,24353.685546875,25243.548828125,25564.669921875,0,CPS,0,2,2
25,12,0,0,0,11640.00390625,14430,21057.603515625,0,CPS,0,2,2
25,12,0,0,0,18438.66015625,0,0,0,CPS,0,2,2
25,12,0,0,0,9504.4033203125,17974.837890625,0,0,CPS,0,2,2
25,12,0,0,0,21908.521484375,7659,12401.0810546875,0,CPS,0,2,2
25,12,0,0,0,0,13259.12890625,18309.033203125,0,CPS,0,2,2
25,12,0,0,0,16036.5986328125,4651.25830078125,15319.591796875,0,CPS,0,2,2
25,12,0,0,0,17707.853515625,9341.9033203125,0,0,CPS,0,2,2
25,12,0,0,0,19906.150390625,2117.95166015625,25564.669921875,0,CPS,0,2,2
25,12,0,0,0,0,0,0,0,CPS,0,2,2
25,12,0,0,0,12006.38671875,14474.7578125,20145.845703125,0,CPS,0,2,2
25,12,0,0,0,148.90428161621094,10656,0,0,CPS,0,2,2
25,12,0,0,0,11193.291015625,11137.5966796875,21517.17578125,0,CPS,0,2,2
25,12,0,0,0,13530.6962890625,13244.806640625,25564.669921875,0,CPS,0,2,2
35,10,0,1,1,4964.7822265625,1086.725830078125,1745.195068359375,0,CPS,0,1,2
43,9,0,0,1,25821.177734375,15758.4189453125,19568.0546875,0,CPS,0,1,2
26,9,0,0,1,4106.623046875,472.6451721191406,8168.87255859375,0,CPS,0,1,2
26,9,0,0,1,11561.6337890625,15559.693359375,16176.6728515625,0,CPS,0,1,2
41,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
35,9,0,1,1,0,0,11337.1181640625,0,CPS,0,1,2
41,10,0,1,1,20819.169921875,19023.966796875,25564.669921875,0,CPS,0,1,2
24,14,0,0,0,10141.1650390625,10385.6611328125,106.39631652832031,1,CPS,0,3,2
24,14,0,0,0,0,3007.741943359375,19028.685546875,1,CPS,0,3,2
32,11,1,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
35,7,0,1,1,5983.6005859375,5992.20947265625,8795.4287109375,0,CPS,0,1,2
23,9,0,0,1,9143.8984375,7691.2255859375,8637.3115234375,1,CPS,0,1,2
46,0,0,1,1,15413.5517578125,14881.1611328125,5964.1044921875,1,CPS,0,1,2
32,12,1,1,0,25862.322265625,22864.208984375,25564.669921875,0,CPS,0,2,2
32,12,1,1,0,813.095703125,0,21296.99609375,0,CPS,0,2,2
32,12,1,1,0,25862.322265625,19328.322265625,25564.669921875,0,CPS,0,2,2
32,12,1,1,0,0,0,0,0,CPS,0,2,2
32,12,1,1,0,19594.626953125,19867.208984375,25564.669921875,0,CPS,0,2,2
25,6,0,0,1,4173.23828125,7331.37109375,106.39631652832031,0,CPS,0,1,2
22,0,0,0,1,0,0,0,0,CPS,0,1,2
22,0,0,0,1,16873.205078125,9236.2744140625,16216.5712890625,0,CPS,0,1,2
35,11,0,1,1,19528.01171875,14950.9833984375,23717.51171875,1,CPS,0,1,2
41,7,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
26,12,0,0,0,25862.322265625,24337.64453125,12183.85546875,1,CPS,0,2,2
32,9,1,1,1,25862.322265625,18483.291015625,25564.669921875,0,CPS,0,1,2
25,12,0,0,0,15331.2626953125,17077.88671875,13518.2431640625,1,CPS,0,2,2
23,2,0,0,1,5648.56640625,5027.2255859375,3521.42236328125,0,CPS,0,1,2
35,10,0,1,1,22078.978515625,21376.451171875,24983.923828125,1,CPS,0,1,2
35,10,0,1,1,25862.322265625,20372.080078125,9788.4609375,1,CPS,0,1,2
41,6,0,1,1,13634.5380859375,13618.9833984375,14265.97265625,0,CPS,0,1,2
55,12,1,0,0,1833.873779296875,4694.2255859375,0,0,CPS,0,2,2
28,0,0,0,1,0,0,0,0,CPS,0,1,2
49,16,1,0,0,25601.740234375,25243.548828125,2831.32421875,0,CPS,0,4,2
44,11,1,1,1,0,0,0,0,CPS,0,1,2
31,15,1,1,0,23182.044921875,25243.548828125,23874.150390625,0,CPS,0,3,2
49,8,0,1,1,15964.10546875,2028.4354248046875,0,1,CPS,0,1,2
41,10,0,1,1,21992.76953125,12510.7744140625,0,1,CPS,0,1,2
35,8,0,1,1,23315.275390625,19847.515625,22686.05859375,1,CPS,0,1,2
37,14,0,0,0,21614.630859375,7193.51611328125,11880.921875,0,CPS,0,3,2
29,0,0,0,1,0,0,1034.4085693359375,1,CPS,0,1,2
41,9,0,1,1,11107.083984375,12507.193359375,25564.669921875,1,CPS,0,1,2
51,10,1,1,1,7876.25244140625,7454.9033203125,6088.2333984375,0,CPS,0,1,2
51,10,1,1,1,15078.517578125,16650,0,0,CPS,0,1,2
45,11,0,1,1,18971.580078125,21747.048828125,0,0,CPS,0,1,2
32,5,1,1,1,0,0,187.67127990722656,0,CPS,0,1,2
34,11,0,1,1,19696.509765625,23549.90234375,25564.669921875,0,CPS,0,1,2
34,11,0,1,1,0,9680.2744140625,14093.078125,0,CPS,0,1,2
34,11,0,1,1,19962.96875,18827.033203125,21830.455078125,0,CPS,0,1,2
26,0,0,0,1,0,0,920.6236572265625,0,CPS,0,1,2
34,10,0,1,1,17807.775390625,12945.822265625,6386.734375,0,CPS,0,1,2
34,10,0,1,1,16336.3662109375,12965.5166015625,11953.330078125,0,CPS,0,1,2
34,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
37,12,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
34,10,0,1,1,9578.85546875,8935.5,9989.431640625,0,CPS,0,1,2
34,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
31,12,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
31,12,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
35,5,0,1,1,6395.046875,9461.8544921875,6160.64208984375,1,CPS,0,1,2
45,9,0,1,1,25043.34765625,18293.515625,21761.001953125,0,CPS,0,1,2
44,7,1,1,1,19898.314453125,19971.048828125,16383.5546875,0,CPS,0,1,2
51,7,1,1,1,22474.75,15278.61328125,19268.076171875,0,CPS,0,1,2
35,4,0,1,1,10501.669921875,6903.48388671875,15712.6669921875,1,CPS,0,1,2
37,16,0,0,0,0,0,97.52995300292969,1,CPS,0,4,2
45,8,0,1,1,11089.4501953125,10634.5166015625,10307.142578125,0,CPS,0,1,2
30,16,1,1,0,19357.556640625,20995.11328125,20951.20703125,0,CPS,0,4,2
34,8,0,1,1,14537.759765625,15534.62890625,7342.8232421875,0,CPS,0,1,2
34,8,0,1,1,24012.7734375,25243.548828125,25564.669921875,0,CPS,0,1,2
51,6,1,1,1,12780.296875,12850.935546875,18013.486328125,0,CPS,0,1,2
51,6,1,1,1,17933.169921875,16725.193359375,15944.669921875,0,CPS,0,1,2
34,7,0,1,1,9196.798828125,9866.4677734375,13769.4560546875,0,CPS,0,1,2
39,8,1,1,1,8346.4765625,9238.064453125,8584.11328125,0,CPS,0,1,2
34,14,0,1,0,21391.275390625,25243.548828125,19254.77734375,1,CPS,0,3,2
16,11,1,0,1,4139.9306640625,4502.6611328125,10293.84375,0,CPS,0,1,2
33,17,0,1,0,23822.724609375,8264.12890625,25564.669921875,0,CPS,0,4,2
42,16,0,0,0,0,0,23764.798828125,0,CPS,0,4,2
37,14,0,0,0,25862.322265625,25243.548828125,10002.7314453125,1,CPS,0,3,2
52,4,0,1,1,25862.322265625,11078.5166015625,14384.1904296875,1,CPS,0,1,2
17,9,0,1,1,1204.9490966796875,1367.806396484375,2745.615966796875,0,CPS,0,1,2
34,11,0,1,1,17598.134765625,22040.662109375,24642.568359375,1,CPS,0,1,2
34,11,0,1,1,25215.763671875,22003.064453125,24007.146484375,1,CPS,0,1,2
16,10,1,0,1,325.23828125,488.758056640625,7831.95068359375,0,CPS,0,1,2
16,10,1,0,1,438.8757629394531,2225.370849609375,11570.5986328125,0,CPS,0,1,2
16,10,1,0,1,0,922.01611328125,4838.07666015625,0,CPS,0,1,2
50,8,0,0,1,14892.38671875,13348.6455078125,10791.8369140625,1,CPS,0,1,2
30,13,1,1,0,25862.322265625,25243.548828125,24246.537109375,0,CPS,0,3,2
30,10,1,1,1,8321.005859375,12011.2744140625,4713.94775390625,0,CPS,0,1,2
30,12,1,1,0,7639.18115234375,14929.5,16166.3291015625,0,CPS,0,2,2
30,12,1,1,0,25862.322265625,20209.162109375,17061.830078125,0,CPS,0,2,2
34,9,0,1,1,15689.80859375,10045.5,10282.021484375,1,CPS,0,1,2
21,13,1,1,0,10211.6982421875,14510.564453125,2911.121337890625,0,CPS,0,3,2
42,12,0,0,0,14951.1650390625,14521.306640625,17830.248046875,0,CPS,0,2,2
21,12,1,1,0,0,272.1290283203125,5990.70361328125,0,CPS,0,2,2
42,10,0,0,1,4584.68408203125,4189.35498046875,3457.880126953125,0,CPS,0,1,2
42,10,0,0,1,20540.953125,10548.5810546875,0,0,CPS,0,1,2
52,0,0,1,1,773.910400390625,2506.45166015625,0,1,CPS,0,1,2
45,7,0,1,1,18991.173828125,18114.484375,18102.150390625,1,CPS,0,1,2
33,12,0,1,0,0,0,0,0,CPS,0,2,2
51,0,1,1,1,0,0,0,0,CPS,0,1,2
39,2,1,1,1,0,0,964.9554443359375,0,CPS,0,1,2
42,16,0,0,0,3154.41943359375,14687.806640625,12009.4833984375,1,CPS,0,4,2
28,16,1,1,0,6422.4765625,3689.854736328125,25564.669921875,0,CPS,0,4,2
42,8,0,0,1,8658,11724.822265625,6253.73876953125,0,CPS,0,1,2
32,18,0,1,0,0,0,7109.3427734375,0,CPS,0,4,2
40,8,0,1,1,18076.1953125,21847.306640625,21713.71484375,0,CPS,0,1,2
29,12,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
29,12,1,1,0,18107.54296875,14136.38671875,16046.6328125,0,CPS,0,2,2
29,12,1,1,0,22388.541015625,22221.484375,25564.669921875,0,CPS,0,2,2
29,12,1,1,0,1859.34423828125,4056.870849609375,4288.3623046875,0,CPS,0,2,2
18,11,0,1,1,8352.3544921875,15187.306640625,17847.982421875,0,CPS,0,1,2
33,15,0,1,0,19892.435546875,20624.515625,23119.033203125,1,CPS,0,3,2
18,12,0,1,0,0,5585.806640625,9546.11328125,0,CPS,0,2,2
18,12,0,1,0,1551.7392578125,4108.79052734375,22145.2109375,0,CPS,0,2,2
22,12,1,1,0,15570.29296875,15984,1615.1551513671875,0,CPS,0,2,2
22,12,1,1,0,11348.0732421875,9606.87109375,0,0,CPS,0,2,2
18,10,0,1,1,6375.4541015625,15892.693359375,12961.1396484375,0,CPS,0,1,2
18,10,0,1,1,4112.5009765625,2282.661376953125,2114.626708984375,0,CPS,0,1,2
18,10,0,1,1,4518.0693359375,3983.4677734375,14363.501953125,0,CPS,0,1,2
46,9,0,0,1,12504.041015625,14968.88671875,15625.48046875,0,CPS,0,1,2
32,16,0,1,0,7690.1220703125,8235.4833984375,4436.13525390625,0,CPS,0,4,2
18,9,0,1,1,76.411407470703125,501.2903137207031,3651.46240234375,0,CPS,0,1,2
28,13,1,1,0,17893.984375,21354.966796875,9306.7216796875,0,CPS,0,3,2
26,16,1,1,0,5603.5029296875,12249.38671875,13286.2392578125,0,CPS,0,4,2
36,16,0,0,0,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,4,2
36,16,0,0,0,2623.458251953125,9014.2744140625,0,1,CPS,0,4,2
25,16,1,1,0,1238.256591796875,218.4193572998047,0,0,CPS,0,4,2
40,10,0,1,1,0,0,0,1,CPS,0,1,2
18,8,0,1,1,4014.53759765625,5399.61279296875,9943.6220703125,0,CPS,0,1,2
18,8,0,1,1,6469.4990234375,12333.5322265625,21669.3828125,0,CPS,0,1,2
18,8,0,1,1,8906.8271484375,9171.822265625,2883.04443359375,0,CPS,0,1,2
18,8,0,1,1,6808.4521484375,9780.5322265625,6516.7744140625,0,CPS,0,1,2
18,8,0,1,1,1669.2952880859375,10727.61328125,9860.869140625,0,CPS,0,1,2
28,12,1,1,0,0,0,0,0,CPS,0,2,2
28,12,1,1,0,0,0,177.3271942138672,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,2,2
38,13,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
45,1,0,1,1,5094.09375,4296.7744140625,4433.1796875,1,CPS,0,1,2
36,8,0,0,1,5393.861328125,0,0,0,CPS,0,1,2
33,10,0,1,1,22417.931640625,20257.5,10729.7724609375,1,CPS,0,1,2
36,16,0,1,0,25862.322265625,25243.548828125,10482.9921875,0,CPS,0,4,2
17,9,1,0,1,574.065185546875,2112.58056640625,3039.68359375,0,CPS,0,1,2
23,12,1,1,0,13240.724609375,6591.9677734375,6923.14892578125,0,CPS,0,2,2
23,12,1,1,0,10558.4892578125,524.56451416015625,3734.215087890625,0,CPS,0,2,2
23,12,1,1,0,14451.5517578125,21449.85546875,25564.669921875,0,CPS,0,2,2
33,9,0,1,1,11959.3642578125,7087.88720703125,25564.669921875,1,CPS,0,1,2
38,12,1,1,0,13321.0546875,20934.2421875,16698.310546875,0,CPS,0,2,2
