year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,8,12,743,740,3,1103,1055,8,VX,11,N835VA,JFK,SFO,364,2586,7,40,2013-08-12T11:00:00Z
2013,8,12,756,759,-3,1103,1107,-4,UA,518,N469UA,EWR,LAX,341,2454,7,59,2013-08-12T11:00:00Z
2013,8,12,758,755,3,1111,1115,-4,AA,59,N338AA,JFK,SFO,339,2586,7,55,2013-08-12T11:00:00Z
2013,8,12,828,829,-1,1128,1143,-15,UA,397,N525UA,JFK,SFO,340,2586,8,29,2013-08-12T12:00:00Z
2013,8,12,835,840,-5,1157,1143,14,UA,694,N533UA,EWR,SFO,349,2565,8,40,2013-08-12T12:00:00Z
2013,8,12,836,840,-4,1149,1132,17,UA,443,N589UA,JFK,LAX,343,2475,8,40,2013-08-12T12:00:00Z
2013,8,12,855,900,-5,1217,1156,21,DL,120,N723TW,JFK,LAX,342,2475,9,0,2013-08-12T13:00:00Z
2013,8,12,901,853,8,1237,1212,25,B6,15,N712JB,JFK,SFO,367,2586,8,53,2013-08-12T12:00:00Z
2013,8,12,907,910,-3,1242,1215,27,UA,1232,N37468,EWR,LAX,338,2454,9,10,2013-08-12T13:00:00Z
2013,8,12,911,915,-4,1225,1215,10,VX,161,N637VA,EWR,LAX,338,2454,9,15,2013-08-12T13:00:00Z
2013,8,12,914,915,-1,1221,1210,11,AA,1,N327AA,JFK,LAX,332,2475,9,15,2013-08-12T13:00:00Z
2013,8,12,932,940,-8,1301,1255,6,UA,1281,N11206,EWR,SFO,360,2565,9,40,2013-08-12T13:00:00Z
2013,8,12,933,925,8,1305,1220,45,VX,407,N638VA,JFK,LAX,358,2475,9,25,2013-08-12T13:00:00Z
2013,8,12,946,935,11,1304,1221,43,B6,223,N652JB,JFK,LAX,341,2475,9,35,2013-08-12T13:00:00Z
2013,8,12,956,1000,-4,1327,1319,8,DL,1765,N722TW,JFK,SFO,357,2586,10,0,2013-08-12T14:00:00Z
2013,8,12,1021,1030,-9,1351,1345,6,VX,187,N529VA,EWR,SFO,360,2565,10,30,2013-08-12T14:00:00Z
2013,8,12,1028,1030,-2,1357,1325,32,AA,19,N324AA,JFK,LAX,330,2475,10,30,2013-08-12T14:00:00Z
2013,8,12,1030,1028,2,1354,1339,15,UA,1150,N37466,EWR,SFO,355,2565,10,28,2013-08-12T14:00:00Z
2013,8,12,1030,1000,30,1431,1307,84,UA,642,N505UA,JFK,SFO,363,2586,10,0,2013-08-12T14:00:00Z
2013,8,12,1033,1030,3,1416,1350,26,VX,23,N634VA,JFK,SFO,374,2586,10,30,2013-08-12T14:00:00Z
2013,8,12,1046,1013,33,1332,1256,36,UA,387,N570UA,EWR,LAX,318,2454,10,13,2013-08-12T14:00:00Z
2013,8,12,1101,1103,-2,1348,1345,3,UA,445,N569UA,EWR,LAX,325,2454,11,3,2013-08-12T15:00:00Z
2013,8,12,1124,1125,-1,1418,1414,4,UA,703,N595UA,JFK,LAX,329,2475,11,25,2013-08-12T15:00:00Z
2013,8,12,1134,1133,1,1510,1451,19,UA,1443,N39463,EWR,SFO,346,2565,11,33,2013-08-12T15:00:00Z
2013,8,12,1142,1030,72,1527,1345,102,AA,179,N336AA,JFK,SFO,372,2586,10,30,2013-08-12T14:00:00Z
2013,8,12,1152,1200,-8,1456,1450,6,AA,3,N323AA,JFK,LAX,329,2475,12,0,2013-08-12T16:00:00Z
2013,8,12,1156,1200,-4,1453,1455,-2,DL,863,N721TW,JFK,LAX,321,2475,12,0,2013-08-12T16:00:00Z
2013,8,12,1156,1200,-4,1517,1507,10,UA,580,N560UA,JFK,SFO,340,2586,12,0,2013-08-12T16:00:00Z
2013,8,12,1232,1208,24,1621,1452,89,B6,323,N613JB,JFK,LAX,361,2475,12,8,2013-08-12T16:00:00Z
2013,8,12,1256,1255,1,1615,1606,9,UA,1700,N28457,EWR,SFO,361,2565,12,55,2013-08-12T16:00:00Z
2013,8,12,1257,1300,-3,1604,1555,9,VX,165,N641VA,EWR,LAX,350,2454,13,0,2013-08-12T17:00:00Z
2013,8,12,1300,1300,0,1629,1555,34,VX,411,N635VA,JFK,LAX,359,2475,13,0,2013-08-12T17:00:00Z
2013,8,12,1325,1315,10,1628,1607,21,UA,1130,N18119,EWR,LAX,337,2454,13,15,2013-08-12T17:00:00Z
2013,8,12,1339,1325,14,1712,1636,36,UA,1120,N81449,EWR,SFO,369,2565,13,25,2013-08-12T17:00:00Z
2013,8,12,1341,1345,-4,1646,1645,1,AA,117,N320AA,JFK,LAX,345,2475,13,45,2013-08-12T17:00:00Z
2013,8,12,1356,1358,-2,1654,1649,5,UA,1152,N37413,EWR,LAX,336,2454,13,58,2013-08-12T17:00:00Z
2013,8,12,1403,1359,4,1736,1724,12,DL,1565,N710TW,JFK,SFO,368,2586,13,59,2013-08-12T17:00:00Z
2013,8,12,1455,1449,6,1810,1748,22,UA,841,N510UA,JFK,LAX,339,2475,14,49,2013-08-12T18:00:00Z
2013,8,12,1516,1519,-3,1807,1820,-13,UA,996,N585UA,EWR,SFO,335,2565,15,19,2013-08-12T19:00:00Z
2013,8,12,1524,1520,4,1835,1814,21,UA,1600,N21108,EWR,LAX,345,2454,15,20,2013-08-12T19:00:00Z
2013,8,12,1531,1530,1,1908,1855,13,AA,85,N382AA,JFK,SFO,372,2586,15,30,2013-08-12T19:00:00Z
2013,8,12,1536,1440,56,1841,1802,39,UA,207,N805UA,EWR,SFO,334,2565,14,40,2013-08-12T18:00:00Z
2013,8,12,1540,1530,10,1858,1850,8,DL,95,N187DN,JFK,LAX,338,2475,15,30,2013-08-12T19:00:00Z
2013,8,12,1542,1540,2,1912,1858,14,UA,257,N508UA,JFK,SFO,354,2586,15,40,2013-08-12T19:00:00Z
2013,8,12,1546,1545,1,1853,1900,-7,AA,133,N332AA,JFK,LAX,338,2475,15,45,2013-08-12T19:00:00Z
2013,8,12,1611,1615,-4,1953,1934,19,UA,1593,N13718,EWR,SFO,382,2565,16,15,2013-08-12T20:00:00Z
2013,8,12,1612,1600,12,1935,1938,-3,DL,141,N717TW,JFK,SFO,341,2586,16,0,2013-08-12T20:00:00Z
2013,8,12,1627,1630,-3,1954,1959,-5,VX,27,N855VA,JFK,SFO,360,2586,16,30,2013-08-12T20:00:00Z
2013,8,12,1634,1635,-1,2010,1944,26,B6,423,N554JB,JFK,LAX,353,2475,16,35,2013-08-12T20:00:00Z
2013,8,12,1650,1655,-5,1932,1940,-8,UA,483,N511UA,EWR,LAX,323,2454,16,55,2013-08-12T20:00:00Z
2013,8,12,1654,1655,-1,2009,2005,4,VX,413,N629VA,JFK,LAX,345,2475,16,55,2013-08-12T20:00:00Z
2013,8,12,1655,1700,-5,2041,2018,23,DL,1163,N718TW,JFK,LAX,363,2475,17,0,2013-08-12T21:00:00Z
2013,8,12,1658,1659,-1,2010,2012,-2,UA,1284,N77430,EWR,SFO,353,2565,16,59,2013-08-12T20:00:00Z
2013,8,12,1715,1729,-14,2029,2055,-26,VX,193,N636VA,EWR,SFO,354,2565,17,29,2013-08-12T21:00:00Z
2013,8,12,1731,1735,-4,2052,2047,5,UA,1266,N37462,EWR,LAX,338,2454,17,35,2013-08-12T21:00:00Z
2013,8,12,1732,1710,22,2042,2015,27,AA,181,N328AA,JFK,LAX,344,2475,17,10,2013-08-12T21:00:00Z
2013,8,12,1800,1759,1,2058,2058,0,UA,535,N596UA,JFK,LAX,336,2475,17,59,2013-08-12T21:00:00Z
2013,8,12,1801,1755,6,2202,2120,42,AA,177,N329AA,JFK,SFO,376,2586,17,55,2013-08-12T21:00:00Z
2013,8,12,1803,1755,8,2138,2114,24,UA,212,N587UA,EWR,SFO,361,2565,17,55,2013-08-12T21:00:00Z
2013,8,12,1814,1815,-1,2207,2135,32,DL,17,N188DN,JFK,LAX,358,2475,18,15,2013-08-12T22:00:00Z
2013,8,12,1815,1800,15,2154,2130,24,B6,415,N646JB,JFK,SFO,362,2586,18,0,2013-08-12T22:00:00Z
2013,8,12,1826,1822,4,2153,2155,-2,UA,1141,N57439,EWR,SFO,353,2565,18,22,2013-08-12T22:00:00Z
2013,8,12,1829,1830,-1,2204,2145,19,AA,119,N3JDAA,EWR,LAX,330,2454,18,30,2013-08-12T22:00:00Z
2013,8,12,1833,1829,4,2142,2125,17,UA,1145,N69063,EWR,LAX,326,2454,18,29,2013-08-12T22:00:00Z
2013,8,12,1853,1855,-2,2216,2205,11,VX,169,N526VA,EWR,LAX,352,2454,18,55,2013-08-12T22:00:00Z
2013,8,12,1853,1855,-2,2213,2225,-12,VX,29,N845VA,JFK,SFO,357,2586,18,55,2013-08-12T22:00:00Z
2013,8,12,1856,1900,-4,2222,2240,-18,DL,1465,N711ZX,JFK,SFO,361,2586,19,0,2013-08-12T23:00:00Z
2013,8,12,1902,1830,32,2246,2155,51,UA,389,N512UA,JFK,SFO,377,2586,18,30,2013-08-12T22:00:00Z
2013,8,12,1911,1910,1,2225,2206,19,UA,506,N574UA,EWR,LAX,347,2454,19,10,2013-08-12T23:00:00Z
2013,8,12,1936,1915,21,2239,2230,9,AA,21,N335AA,JFK,LAX,342,2475,19,15,2013-08-12T23:00:00Z
2013,8,12,1943,1710,153,2320,2035,165,UA,512,N554UA,JFK,SFO,366,2586,17,10,2013-08-12T21:00:00Z
2013,8,12,1956,2005,-9,2317,2307,10,UA,806,N828UA,EWR,LAX,343,2454,20,5,2013-08-13T00:00:00Z
2013,8,12,1958,1930,28,2322,2304,18,UA,1532,N76523,EWR,SFO,358,2565,19,30,2013-08-12T23:00:00Z
2013,8,12,2000,2001,-1,2310,2305,5,VX,415,N846VA,JFK,LAX,345,2475,20,1,2013-08-13T00:00:00Z
2013,8,12,2028,2029,-1,2336,2333,3,UA,543,N538UA,EWR,SFO,344,2565,20,29,2013-08-13T00:00:00Z
2013,8,12,2049,2029,20,12,2359,13,B6,915,N561JB,JFK,SFO,353,2586,20,29,2013-08-13T00:00:00Z
2013,8,12,2057,2100,-3,22,22,0,DL,2363,N198DN,JFK,LAX,354,2475,21,0,2013-08-13T01:00:00Z
2013,8,12,2101,2059,2,8,12,-4,UA,1602,N37293,EWR,LAX,342,2454,20,59,2013-08-13T00:00:00Z
2013,8,12,2141,2025,76,50,2324,86,UA,771,N525UA,JFK,LAX,339,2475,20,25,2013-08-13T00:00:00Z
2013,8,12,2144,2059,45,105,2358,67,B6,523,N662JB,JFK,LAX,347,2475,20,59,2013-08-13T00:00:00Z
2013,8,12,2148,2150,-2,49,100,-11,AA,185,N319AA,JFK,LAX,322,2475,21,50,2013-08-13T01:00:00Z
2013,8,12,2244,2245,-1,147,135,12,B6,623,N588JB,JFK,LAX,342,2475,22,45,2013-08-13T02:00:00Z
2013,8,12,2358,2359,-1,342,340,2,B6,839,N648JB,JFK,BQN,203,1576,23,59,2013-08-13T03:00:00Z
2013,8,13,542,545,-3,920,921,-1,B6,939,N524JB,JFK,BQN,200,1576,5,45,2013-08-13T09:00:00Z
2013,8,13,600,600,0,906,908,-2,UA,303,N557UA,JFK,SFO,343,2586,6,0,2013-08-13T10:00:00Z
2013,8,13,619,616,3,924,911,13,UA,1665,N38443,EWR,LAX,341,2454,6,16,2013-08-13T10:00:00Z
2013,8,13,628,625,3,1028,931,57,UA,1668,N24224,EWR,SFO,369,2565,6,25,2013-08-13T10:00:00Z
2013,8,13,636,630,6,930,923,7,UA,236,N598UA,JFK,LAX,321,2475,6,30,2013-08-13T10:00:00Z
2013,8,13,653,658,-5,1023,936,47,UA,753,N561UA,EWR,LAX,343,2454,6,58,2013-08-13T10:00:00Z
2013,8,13,654,700,-6,1021,1016,5,DL,269,N717TW,JFK,SFO,345,2586,7,0,2013-08-13T11:00:00Z
2013,8,13,655,700,-5,1003,1014,-11,UA,633,N560UA,JFK,SFO,352,2586,7,0,2013-08-13T11:00:00Z
2013,8,13,657,700,-3,1017,1004,13,DL,763,N197DN,JFK,LAX,336,2475,7,0,2013-08-13T11:00:00Z
2013,8,13,708,715,-7,1030,1010,20,VX,399,N640VA,JFK,LAX,349,2475,7,15,2013-08-13T11:00:00Z
2013,8,13,717,700,17,1041,951,50,B6,23,N827JB,JFK,LAX,353,2475,7,0,2013-08-13T11:00:00Z
2013,8,13,722,730,-8,1057,1045,12,VX,183,N855VA,EWR,SFO,363,2565,7,30,2013-08-13T11:00:00Z
2013,8,13,725,730,-5,1027,1025,2,AA,33,N338AA,JFK,LAX,331,2475,7,30,2013-08-13T11:00:00Z
2013,8,13,727,731,-4,1051,1040,11,UA,421,N567UA,EWR,SFO,345,2565,7,31,2013-08-13T11:00:00Z
2013,8,13,738,740,-2,1100,1055,5,VX,11,N847VA,JFK,SFO,360,2586,7,40,2013-08-13T11:00:00Z
2013,8,13,755,759,-4,1215,1103,72,UA,755,N503UA,EWR,LAX,340,2454,7,59,2013-08-13T11:00:00Z
2013,8,13,813,810,3,1254,1115,99,UA,212,N565UA,EWR,SFO,387,2565,8,10,2013-08-13T12:00:00Z
2013,8,13,821,825,-4,1149,1139,10,UA,397,N505UA,JFK,SFO,348,2586,8,25,2013-08-13T12:00:00Z
2013,8,13,830,830,0,1152,1122,30,UA,443,N596UA,JFK,LAX,337,2475,8,30,2013-08-13T12:00:00Z
2013,8,13,851,853,-2,1242,1212,30,B6,15,N608JB,JFK,SFO,367,2586,8,53,2013-08-13T12:00:00Z
2013,8,13,906,900,6,1223,1156,27,DL,120,N707TW,JFK,LAX,341,2475,9,0,2013-08-13T13:00:00Z
2013,8,13,918,925,-7,1230,1220,10,VX,407,N854VA,JFK,LAX,338,2475,9,25,2013-08-13T13:00:00Z
2013,8,13,920,900,20,1238,1205,33,UA,1691,N39726,EWR,LAX,342,2454,9,0,2013-08-13T13:00:00Z
2013,8,13,922,915,7,1230,1210,20,AA,1,N324AA,JFK,LAX,327,2475,9,15,2013-08-13T13:00:00Z
2013,8,13,933,915,18,1300,1215,45,VX,161,N629VA,EWR,LAX,338,2454,9,15,2013-08-13T13:00:00Z
2013,8,13,934,935,-1,1303,1221,42,B6,223,N598JB,JFK,LAX,346,2475,9,35,2013-08-13T13:00:00Z
2013,8,13,939,930,9,1329,1248,41,UA,1480,N38446,EWR,SFO,336,2565,9,30,2013-08-13T13:00:00Z
2013,8,13,958,1000,-2,1353,1319,34,DL,1765,N707TW,JFK,SFO,373,2586,10,0,2013-08-13T14:00:00Z
2013,8,13,1022,1019,3,1347,1330,17,UA,1574,N37468,EWR,SFO,337,2565,10,19,2013-08-13T14:00:00Z
2013,8,13,1025,1029,-4,1355,1336,19,UA,642,N555UA,JFK,SFO,354,2586,10,29,2013-08-13T14:00:00Z
2013,8,13,1027,1030,-3,1405,1345,20,AA,179,N329AA,JFK,SFO,360,2586,10,30,2013-08-13T14:00:00Z
2013,8,13,1027,1030,-3,1336,1325,11,AA,19,N327AA,JFK,LAX,339,2475,10,30,2013-08-13T14:00:00Z
2013,8,13,1034,1006,28,1341,1255,46,UA,1735,N37281,EWR,LAX,340,2454,10,6,2013-08-13T14:00:00Z
2013,8,13,1036,1030,6,1358,1345,13,VX,187,N530VA,EWR,SFO,364,2565,10,30,2013-08-13T14:00:00Z
2013,8,13,1038,1030,8,1417,1350,27,VX,23,N630VA,JFK,SFO,364,2586,10,30,2013-08-13T14:00:00Z
2013,8,13,1154,1115,39,1441,1404,37,UA,703,N597UA,JFK,LAX,321,2475,11,15,2013-08-13T15:00:00Z
2013,8,13,1157,1200,-3,1527,1450,37,AA,3,N335AA,JFK,LAX,347,2475,12,0,2013-08-13T16:00:00Z
2013,8,13,1200,1200,0,1508,1455,13,DL,863,N722TW,JFK,LAX,346,2475,12,0,2013-08-13T16:00:00Z
2013,8,13,1209,1200,9,1525,1507,18,UA,580,N512UA,JFK,SFO,352,2586,12,0,2013-08-13T16:00:00Z
2013,8,13,1217,1154,23,1535,1505,30,UA,1623,N38454,EWR,SFO,356,2565,11,54,2013-08-13T15:00:00Z
2013,8,13,1256,1300,-4,1617,1555,22,VX,411,N638VA,JFK,LAX,352,2475,13,0,2013-08-13T17:00:00Z
2013,8,13,1259,1300,-1,1559,1555,4,VX,165,N639VA,EWR,LAX,343,2454,13,0,2013-08-13T17:00:00Z
2013,8,13,1303,1255,8,1619,1609,10,UA,1700,N37419,EWR,SFO,357,2565,12,55,2013-08-13T16:00:00Z
2013,8,13,1317,1208,69,1636,1452,104,B6,323,N547JB,JFK,LAX,350,2475,12,8,2013-08-13T16:00:00Z
2013,8,13,1326,1320,6,1638,1612,26,UA,1054,N12109,EWR,LAX,343,2454,13,20,2013-08-13T17:00:00Z
2013,8,13,1344,1345,-1,1659,1645,14,AA,117,N320AA,JFK,LAX,338,2475,13,45,2013-08-13T17:00:00Z
2013,8,13,1407,1353,14,1715,1705,10,UA,1740,N77510,EWR,SFO,351,2565,13,53,2013-08-13T17:00:00Z
2013,8,13,1435,1359,36,1806,1724,42,DL,1565,N727TW,JFK,SFO,356,2586,13,59,2013-08-13T17:00:00Z
2013,8,13,1451,1455,-4,1804,1754,10,UA,841,N595UA,JFK,LAX,335,2475,14,55,2013-08-13T18:00:00Z
2013,8,13,1458,1410,48,1807,1701,66,UA,1116,N18243,EWR,LAX,349,2454,14,10,2013-08-13T18:00:00Z
2013,8,13,1522,1443,39,1835,1800,35,UA,1631,N18223,EWR,SFO,351,2565,14,43,2013-08-13T18:00:00Z
2013,8,13,1524,1519,5,1837,1813,24,UA,1600,N34131,EWR,LAX,349,2454,15,19,2013-08-13T19:00:00Z
2013,8,13,1530,1533,-3,1855,1839,16,UA,472,N538UA,EWR,SFO,359,2565,15,33,2013-08-13T19:00:00Z
2013,8,13,1539,1540,-1,1907,1858,9,UA,257,N525UA,JFK,SFO,351,2586,15,40,2013-08-13T19:00:00Z
2013,8,13,1544,1530,14,1915,1855,20,AA,85,N348AA,JFK,SFO,353,2586,15,30,2013-08-13T19:00:00Z
2013,8,13,1558,1600,-2,1939,1938,1,DL,141,N710TW,JFK,SFO,365,2586,16,0,2013-08-13T20:00:00Z
2013,8,13,1606,1530,36,1909,1850,19,DL,95,N196DN,JFK,LAX,343,2475,15,30,2013-08-13T19:00:00Z
2013,8,13,1613,1545,28,1906,1900,6,AA,133,N323AA,JFK,LAX,330,2475,15,45,2013-08-13T19:00:00Z
2013,8,13,1615,1615,0,1935,1916,19,UA,1493,N39463,EWR,LAX,357,2454,16,15,2013-08-13T20:00:00Z
2013,8,13,1631,1635,-4,1944,1944,0,B6,423,N621JB,JFK,LAX,344,2475,16,35,2013-08-13T20:00:00Z
2013,8,13,1646,1630,16,2038,1959,39,VX,27,N845VA,JFK,SFO,367,2586,16,30,2013-08-13T20:00:00Z
2013,8,13,1654,1623,31,2013,1945,28,UA,1284,N78501,EWR,SFO,360,2565,16,23,2013-08-13T20:00:00Z
2013,8,13,1655,1655,0,2041,2005,36,VX,413,N624VA,JFK,LAX,352,2475,16,55,2013-08-13T20:00:00Z
2013,8,13,1655,1659,-4,2018,2006,12,UA,996,N572UA,EWR,SFO,340,2565,16,59,2013-08-13T20:00:00Z
2013,8,13,1700,1659,1,2011,2000,11,UA,1462,N36476,EWR,LAX,346,2454,16,59,2013-08-13T20:00:00Z
2013,8,13,1715,1700,15,2102,2018,44,DL,1163,N705TW,JFK,LAX,351,2475,17,0,2013-08-13T21:00:00Z
2013,8,13,1716,1705,11,2051,2030,21,UA,994,N554UA,JFK,SFO,358,2586,17,5,2013-08-13T21:00:00Z
2013,8,13,1737,1729,8,2043,2046,-3,UA,1266,N37471,EWR,LAX,332,2454,17,29,2013-08-13T21:00:00Z
2013,8,13,1743,1710,33,2151,2015,96,AA,181,N332AA,JFK,LAX,348,2475,17,10,2013-08-13T21:00:00Z
2013,8,13,1752,1755,-3,2136,2120,16,AA,177,N319AA,JFK,SFO,360,2586,17,55,2013-08-13T21:00:00Z
2013,8,13,1754,1759,-5,2040,2058,-18,UA,535,N510UA,JFK,LAX,326,2475,17,59,2013-08-13T21:00:00Z
2013,8,13,1816,1815,1,2209,2135,34,DL,17,N198DN,JFK,LAX,361,2475,18,15,2013-08-13T22:00:00Z
2013,8,13,1825,1830,-5,2202,2155,7,UA,389,N508UA,JFK,SFO,357,2586,18,30,2013-08-13T22:00:00Z
2013,8,13,1825,1748,37,2153,2125,28,UA,1141,N39418,EWR,SFO,348,2565,17,48,2013-08-13T21:00:00Z
2013,8,13,1830,1830,0,2200,2132,28,UA,1165,N76519,EWR,LAX,343,2454,18,30,2013-08-13T22:00:00Z
2013,8,13,1834,1800,34,2258,2130,88,B6,415,N658JB,JFK,SFO,369,2586,18,0,2013-08-13T22:00:00Z
2013,8,13,1837,1830,7,2205,2145,20,AA,119,N3DEAA,EWR,LAX,341,2454,18,30,2013-08-13T22:00:00Z
2013,8,13,1846,1822,24,2248,2153,55,UA,415,N847UA,EWR,SFO,351,2565,18,22,2013-08-13T22:00:00Z
2013,8,13,1849,1729,80,2232,2055,97,VX,193,N626VA,EWR,SFO,355,2565,17,29,2013-08-13T21:00:00Z
2013,8,13,1854,1855,-1,2235,2225,10,VX,29,N623VA,JFK,SFO,360,2586,18,55,2013-08-13T22:00:00Z
2013,8,13,1918,1900,18,2320,2240,40,DL,1465,N711ZX,JFK,SFO,353,2586,19,0,2013-08-13T23:00:00Z
2013,8,13,1926,1930,-4,2239,2241,-2,UA,1439,N76508,EWR,LAX,338,2454,19,30,2013-08-13T23:00:00Z
2013,8,13,1930,1930,0,2309,2304,5,UA,1658,N73275,EWR,SFO,358,2565,19,30,2013-08-13T23:00:00Z
2013,8,13,1934,1855,39,2309,2205,64,VX,169,N521VA,EWR,LAX,351,2454,18,55,2013-08-13T22:00:00Z
2013,8,13,1935,1915,20,2242,2230,12,AA,21,N328AA,JFK,LAX,324,2475,19,15,2013-08-13T23:00:00Z
2013,8,13,1958,2001,-3,2347,2305,42,VX,415,N632VA,JFK,LAX,344,2475,20,1,2013-08-14T00:00:00Z
2013,8,13,2030,2025,5,2355,2324,31,UA,771,N557UA,JFK,LAX,329,2475,20,25,2013-08-14T00:00:00Z
2013,8,13,2047,2029,18,17,2359,18,B6,915,N827JB,JFK,SFO,354,2586,20,29,2013-08-14T00:00:00Z
2013,8,13,2056,2059,-3,47,2358,49,B6,523,N624JB,JFK,LAX,351,2475,20,59,2013-08-14T00:00:00Z
2013,8,13,2058,2100,-2,19,22,-3,DL,2363,N197DN,JFK,LAX,329,2475,21,0,2013-08-14T01:00:00Z
2013,8,13,2126,2112,14,59,110,-11,UA,1071,N24224,EWR,BQN,196,1585,21,12,2013-08-14T01:00:00Z
2013,8,13,2135,2056,39,110,2359,71,UA,1037,N34460,EWR,LAX,343,2454,20,56,2013-08-14T00:00:00Z
2013,8,13,2140,2049,51,115,10,65,UA,1532,N75429,EWR,SFO,346,2565,20,49,2013-08-14T00:00:00Z
2013,8,13,2152,2150,2,108,100,8,AA,185,N338AA,JFK,LAX,340,2475,21,50,2013-08-14T01:00:00Z
2013,8,13,2302,2245,17,206,135,31,B6,623,N760JB,JFK,LAX,334,2475,22,45,2013-08-14T02:00:00Z
2013,8,13,2356,2359,-3,336,340,-4,B6,839,N592JB,JFK,BQN,197,1576,23,59,2013-08-14T03:00:00Z
2013,8,13,NA,755,NA,NA,1115,NA,AA,59,NA,JFK,SFO,NA,2586,7,55,2013-08-13T11:00:00Z
2013,8,14,21,2359,22,358,340,18,B6,839,N561JB,JFK,BQN,199,1576,23,59,2013-08-15T03:00:00Z
2013,8,14,542,545,-3,1008,921,47,B6,939,N590JB,JFK,BQN,232,1576,5,45,2013-08-14T09:00:00Z
2013,8,14,559,600,-1,943,908,35,UA,303,N505UA,JFK,SFO,370,2586,6,0,2013-08-14T10:00:00Z
2013,8,14,613,616,-3,914,911,3,UA,1665,N14228,EWR,LAX,336,2454,6,16,2013-08-14T10:00:00Z
2013,8,14,628,630,-2,928,923,5,UA,236,N597UA,JFK,LAX,334,2475,6,30,2013-08-14T10:00:00Z
2013,8,14,630,625,5,951,931,20,UA,1668,N76502,EWR,SFO,354,2565,6,25,2013-08-14T10:00:00Z
2013,8,14,653,658,-5,1006,936,30,UA,999,N526UA,EWR,LAX,340,2454,6,58,2013-08-14T10:00:00Z
2013,8,14,657,700,-3,1027,951,36,B6,23,N652JB,JFK,LAX,334,2475,7,0,2013-08-14T11:00:00Z
2013,8,14,658,700,-2,1023,1016,7,DL,269,N710TW,JFK,SFO,338,2586,7,0,2013-08-14T11:00:00Z
2013,8,14,659,700,-1,1029,1014,15,UA,347,N560UA,JFK,SFO,351,2586,7,0,2013-08-14T11:00:00Z
2013,8,14,700,700,0,1014,1004,10,DL,763,N192DN,JFK,LAX,333,2475,7,0,2013-08-14T11:00:00Z
2013,8,14,717,715,2,1032,1010,22,VX,399,N843VA,JFK,LAX,336,2475,7,15,2013-08-14T11:00:00Z
2013,8,14,724,731,-7,1033,1040,-7,UA,421,N537UA,EWR,SFO,346,2565,7,31,2013-08-14T11:00:00Z
2013,8,14,727,730,-3,1017,1025,-8,AA,33,N329AA,JFK,LAX,315,2475,7,30,2013-08-14T11:00:00Z
2013,8,14,729,730,-1,1042,1045,-3,VX,183,N845VA,EWR,SFO,350,2565,7,30,2013-08-14T11:00:00Z
2013,8,14,744,740,4,1048,1055,-7,VX,11,N847VA,JFK,SFO,343,2586,7,40,2013-08-14T11:00:00Z
2013,8,14,758,759,-1,1121,1103,18,UA,755,N513UA,EWR,LAX,331,2454,7,59,2013-08-14T11:00:00Z
2013,8,14,819,755,24,1155,1115,40,AA,59,N378AA,JFK,SFO,356,2586,7,55,2013-08-14T11:00:00Z
2013,8,14,819,825,-6,1149,1139,10,UA,397,N555UA,JFK,SFO,356,2586,8,25,2013-08-14T12:00:00Z
2013,8,14,825,830,-5,1137,1122,15,UA,443,N510UA,JFK,LAX,328,2475,8,30,2013-08-14T12:00:00Z
2013,8,14,830,836,-6,1128,1141,-13,UA,212,N538UA,EWR,SFO,330,2565,8,36,2013-08-14T12:00:00Z
2013,8,14,852,853,-1,1217,1212,5,B6,15,N625JB,JFK,SFO,347,2586,8,53,2013-08-14T12:00:00Z
2013,8,14,858,900,-2,1137,1156,-19,DL,120,N624AG,JFK,LAX,316,2475,9,0,2013-08-14T13:00:00Z
2013,8,14,904,900,4,1231,1205,26,UA,1691,N35204,EWR,LAX,331,2454,9,0,2013-08-14T13:00:00Z
2013,8,14,912,915,-3,1219,1210,9,AA,1,N320AA,JFK,LAX,329,2475,9,15,2013-08-14T13:00:00Z
2013,8,14,912,915,-3,1223,1215,8,VX,161,N853VA,EWR,LAX,331,2454,9,15,2013-08-14T13:00:00Z
2013,8,14,923,925,-2,1235,1220,15,VX,407,N638VA,JFK,LAX,337,2475,9,25,2013-08-14T13:00:00Z
2013,8,14,927,935,-8,1239,1221,18,B6,223,N613JB,JFK,LAX,327,2475,9,35,2013-08-14T13:00:00Z
2013,8,14,956,1000,-4,1321,1319,2,DL,1765,N718TW,JFK,SFO,346,2586,10,0,2013-08-14T14:00:00Z
2013,8,14,1007,1006,1,1305,1255,10,UA,1083,N73259,EWR,LAX,326,2454,10,6,2013-08-14T14:00:00Z
2013,8,14,1014,1019,-5,1320,1330,-10,UA,1132,N37409,EWR,SFO,338,2565,10,19,2013-08-14T14:00:00Z
2013,8,14,1023,1030,-7,1328,1345,-17,VX,187,N527VA,EWR,SFO,349,2565,10,30,2013-08-14T14:00:00Z
2013,8,14,1025,930,55,1325,1248,37,UA,1480,N37456,EWR,SFO,339,2565,9,30,2013-08-14T13:00:00Z
2013,8,14,1027,1030,-3,1330,1345,-15,AA,179,N328AA,JFK,SFO,342,2586,10,30,2013-08-14T14:00:00Z
